pce,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
7.57,1.742689,1.5576853,0.6426339,1.4544299,2.2337303,2.200767,0.7261902,0.5881243,1.2675887,0.53657895,1.2883533,1.5345622,1.29666,1.9223197,1.159037,0.74259174,0.9072685,1.2189771,1.0596955,0.29870954,1.007609,1.4566174,1.0325998,0.86845094,0.332125,1.2214375,1.5299773,1.3721981,0.72694623,0.58008415,1.0302274,1.2426217,1.1182399,0.95282555,1.0317421,0.3292663,2.4789848,0.96668655,2.4609904,0.9936553,0.8889467,1.3983866,1.970573,1.8423059,0.9685539,1.0462071,1.6909901,1.0431528,1.6044459,1.0053868,2.340845,1.1891521,2.194234,1.1499337,0.70762587,1.3939729,0.6483933,2.0282202,0.7844197,1.3854436,1.3917973,1.8512423,0.69367814,1.139088,1.1376375,0.6984589,0.7758111,1.644187,1.8226701,1.234294,0.61318374,2.61163,1.016785,1.2509573,1.5649518,1.5785583,1.4598961,0.70134985,0.8301762,0.42051,1.1000553,1.6172235,2.6517665,1.1686492,1.1575807,0.9237667,0.67385626,1.4040178,1.2365212,1.0459275,1.6056592,0.43183085,0.905059,1.0192634,1.3509328,0.85696584,1.1705209,1.1446563,1.5899732,1.2171998,0.47891876,1.9296222,0.99191684,1.3750328,1.6751313,1.2933784,1.0771626,2.6045682,1.9467334,1.5598779,1.4143646,2.6137397,1.3440304,1.2230535,1.8431251,0.5918618,2.0427449,0.7120887,0.9939936,1.5773451,1.1089262,1.2330421,1.6009638,1.3013554,1.0009627,2.90482,1.9607145,1.6746678
1.16,0.36121202,0.26201555,1.1053059,1.4544299,2.2337303,1.4250134,1.0536366,0.65898836,1.2675887,0.41770908,0.63843757,1.5345622,0.5252581,0.97051835,1.6102237,0.5527587,1.1102287,1.2189771,0.7266306,1.1683133,0.6816102,0.59191215,1.0325998,0.87790143,0.6722171,0.9891204,0.4951728,0.913079,0.87114507,1.3515657,0.47978407,0.37568742,0.4308836,0.9137958,0.5833538,0.7246893,0.30578652,0.9430166,1.717256,1.2726346,0.6006013,0.5623777,1.6780915,0.31845963,0.80368686,0.6286067,0.19634692,0.66844904,1.6044459,0.062015653,0.2830934,0.33087674,1.1367869,0.64102215,0.97167015,0.6930446,1.2047763,0.17127329,0.6792387,0.51818544,0.8552111,0.48266894,0.4504165,1.6804845,0.5228485,0.6984589,0.4295054,1.644187,1.8226701,0.45755896,0.50489825,1.5225757,0.57246155,0.42478848,0.60153204,1.5691106,1.451861,0.8220502,0.4453233,1.1012524,0.7428015,1.6172235,0.4622193,0.7046955,0.10133509,0.47959033,0.6066759,1.4040178,1.4263648,1.0459275,0.26114655,1.2378622,0.72181416,0.47651398,1.3509328,0.56459975,2.2331479,1.1446563,1.5899732,0.43103367,0.46115848,1.1244133,1.6323173,0.9226737,1.6751313,0.67416924,1.0771626,0.29977664,1.1102569,0.5958015,0.49928686,0.21270967,1.3440304,0.32524872,0.9264678,0.66047484,2.0427449,0.5610763,0.9939936,0.95115525,1.1089262,1.2330421,1.6009638,2.1949463,0.45679554,0.70675796,1.0403211,0.88295084
7.03,1.6117128,1.6044785,1.1154275,1.4544299,2.2337303,1.2959049,1.0784769,1.0625453,1.2675887,0.98546314,1.9291668,1.5345622,1.2287519,0.5696527,0.8807364,0.92488045,0.9072685,1.4449406,0.65084517,0.89048934,1.7635754,1.7145329,1.0325998,0.7344614,0.28474426,1.105659,1.6826332,1.8188688,0.9357814,0.78669065,0.5828465,0.45417845,0.76558,1.6554769,1.8830423,1.0187216,0.6404002,1.4656919,0.93052864,0.7549032,0.87689775,1.7352059,1.1570504,0.7936418,1.8693888,1.8746915,0.7158082,2.041467,1.6044459,1.1774123,1.3159015,1.641635,1.5452011,3.1242843,1.4501349,2.0421133,0.5298078,1.170562,1.1184983,1.3133461,0.7393865,1.2504042,1.4765998,0.31034982,1.2354954,1.175024,0.58483434,2.847303,1.8226701,0.35663542,1.6629202,2.0260787,1.4416705,1.0032464,1.0624458,2.0197802,0.92584825,1.1523312,0.7898273,1.2593287,0.6037689,1.8496872,0.9665404,1.0624864,1.7353873,0.6518561,0.6066759,1.4040178,1.9170729,1.0459275,0.29563484,0.6268517,0.98108685,1.1978102,1.3509328,1.1837615,1.3551774,1.1446563,1.5899732,1.3249449,0.69583,1.6388369,2.3766003,1.181238,1.6751313,1.4674962,1.0771626,1.7658747,1.105823,2.5204675,0.96943897,2.0653765,1.3440304,1.9519466,0.82875305,0.75939196,2.0427449,0.8422235,0.9939936,2.5569913,1.1089262,1.2330421,1.6009638,1.0587968,1.5023816,1.6206071,0.6159495,3.362769
2.36,1.6931508,0.7601509,0.16473112,1.4544299,2.2337303,2.8737504,0.55278635,0.014300346,1.2675887,1.4631327,1.0786558,1.5345622,0.93973786,1.6212023,0.96727574,0.743235,0.9072685,1.2189771,0.54050225,1.5640659,0.559005,0.43605763,1.0325998,0.86104643,0.8650044,0.613984,0.53329074,0.7442797,1.6941234,0.59771717,0.35476646,1.4779944,0.9169413,0.6696303,0,0.6390261,0.09771277,0.40485406,0.4044742,0.8648228,1.4182731,0.82172656,0.56514513,0.9778704,1.0330331,0.537163,0.16722573,0.5930539,1.6044459,1.3247604,1.4578881,0.10275522,0.31807137,0.86093205,0.81235343,0.22860311,0.16636994,0.5422119,0.5358198,0.4617269,1.0511943,0.9417298,0.7591916,0.2313952,0.6627256,0.6984589,0.47459376,1.7999368,1.8226701,0.064788505,0.2448551,3.1210275,0.38868612,0.5315809,0.74042505,1.0444558,1.2560409,1.8467989,0.3706864,0.49581468,0.96561545,1.6172235,1.5090107,1.6430069,0.3484171,2.116302,0.6066759,1.4040178,0.818007,1.0459275,0.3349438,0.42096767,0.9948852,0.86759204,1.3509328,1.0031632,0.8133578,1.1446563,1.5899732,1.7011827,0.62307864,1.5675344,0.6136009,0.17186275,1.6751313,0.07918534,1.0771626,1.1324675,2.813449,0.82057023,0.5872525,0.10511801,1.3440304,0.31339353,0.8934124,0.48308715,2.0427449,0.14856932,0.9939936,0.7529709,1.1089262,1.2330421,1.6009638,0.48997444,0.89420074,0.42329663,0.19714415,0.4671178
2.23,0.4221206,0.4133,0.52721405,1.4544299,2.2337303,1.0402064,0.10776006,0.37518564,1.2675887,0.38019463,1.9715737,1.5345622,0.58562624,0.88721746,0.58095753,0.8826577,0.9072685,1.2189771,0.7266306,0.85856897,0.7865592,1.0074087,1.0325998,0.48556858,0.7450365,0.76208746,0.68137795,0.85645825,0.69904107,0.7554863,0.4553765,0.72976506,0.88068545,0.7134192,0.9927092,0.48539954,0.6734892,0.37838984,1.083513,0.739188,0.5138386,0.46455815,0.9796366,0.32794756,0.84671855,1.4043764,1.8354558,1.0150789,1.6044459,0.38151705,0.7052937,0.012031466,0.5852309,0.2699469,1.043918,0.8598099,0.17711568,0.2300021,0.47852835,0.8780151,0.7448374,1.0636479,0.65101475,0.49413437,0.1842584,0.6984589,0.55954826,1.644187,1.8226701,0.6611037,0.46816418,0.79815716,0.6439198,0.5709255,0.8803171,0.6851438,1.452773,0.8295124,0.48854578,0.35650375,1.6707556,1.6172235,0.5457467,1.2219294,0.64795434,0.9311211,0.6066759,1.4040178,1.6573789,1.0459275,0.16246203,0.23452353,0.4084119,0.5892584,1.3509328,0.8106419,0.6299766,1.1446563,1.5899732,0.8197769,0.76222605,1.4195825,0.59308136,0.36417422,1.6751313,0.15129665,1.0771626,0.67017543,0.5232255,1.0094413,0.53251606,0.36705598,1.3440304,0.4906379,0.83171886,0.48079392,2.0427449,0.43656114,1.315662,0.5620875,1.1089262,1.2330421,1.6009638,0.87716,0.67284405,1.1539577,1.0004729,0.5825272
2.4,0.13468674,0.3877562,0.34792018,1.4544299,2.2337303,0.75265455,0.2646547,0.09098633,1.2675887,0.4778781,0.78331834,1.5345622,1.3007679,0.48369932,0.5985272,0.37443197,0.9072685,1.2189771,0.7266306,0.5310818,0.99356925,0.40424335,1.0325998,0.3676219,0.80637634,0.50618845,0.3327703,0.8605727,1.1616321,0.40371114,0.08351056,0.50920016,0.60094875,0.62848866,0.35787964,0.5813009,0.45868862,0.5835684,1.083513,1.0803747,0.84728414,0.5454018,0.78582484,0.34844446,0.6948648,0.6657741,0.40628934,0.74213076,1.6044459,0.25475702,0.74235773,0.23739892,0.27008903,0.88667583,1.0512974,0.25960636,0.67114365,0.40686515,0.48312178,0.3830648,0.40339988,0.55220807,0.6250002,0.64572424,1.0231439,0.6984589,0.50333256,1.644187,1.8226701,0.97962534,0.34902397,0.8056036,0.4629819,1.1972635,0.7927526,0.33342236,0.7362305,0.42869613,0.6633475,1.0186766,0.2721818,1.6172235,0.74887925,0.44089413,0.50905144,0.82901233,0.6066759,1.4040178,0.52250177,1.0459275,0.13013744,0.501099,0.48282722,0.5678601,1.3509328,0.8055349,0.6627007,1.1446563,1.5899732,0.6272145,0.41220546,1.7725744,0.19649976,0.25722703,1.6751313,0.94281054,1.0771626,0.22529605,0.537647,1.3691636,0.37969667,0.5963065,1.3440304,1.2484713,0.6269576,0.58923167,2.0427449,0.20363939,0.9939936,1.120155,1.1089262,1.2330421,1.6009638,0.8365399,0.4947537,0.815119,0.24331486,0.44438344
5.2,2.010897,2.5892084,2.093727,1.012097,2.0378199,3.506102,2.81193,0.2770479,0.6665047,3.2397735,1.0449252,1.5077559,0.6836197,3.0981524,1.1814141,0.9890096,0.7056263,0.9337766,0.5931949,0.40405473,1.4004257,1.3903811,0.5255831,0.44415984,0.44281864,0.8018781,1.5968955,1.0138831,0.42206454,3.0995233,0.7084042,1.6272135,1.4184813,1.3292701,0.5466307,0.77770424,0.80014664,0.6058365,1.1338601,0.6193761,1.2570796,1.2485256,1.9482841,1.6777465,0.928087,0.75377774,0.49295193,2.7311282,0.7768119,1.2901087,2.2021515,0.73112607,1.963549,1.0177492,1.5485458,0.6491159,1.0180395,1.2520987,0.83561516,1.8258593,2.3109167,1.8453153,1.2319409,0.53940284,1.0949059,0.7741319,0.6072247,1.683036,1.1697116,1.7296054,0.3615985,3.792001,0.93731576,1.1953754,0.81176406,1.2087092,1.1723727,3.385734,1.398478,0.64108664,0.92291623,1.9624671,0.8759917,1.6390316,0.8391311,1.8402784,0.7151612,0.6640138,2.463834,0.37202376,0.95236415,1.0811617,1.5168797,0.89601773,0.7860629,2.3749938,1.1842438,0.40211257,2.1087718,1.8663156,0.80073804,1.872199,1.2175759,0.788954,1.2944995,0.5476747,0.90025336,0.5661967,3.5289762,1.554414,0.892771,1.2307754,1.3228587,0.7748371,0.89988995,0.5139864,1.2435551,0.46428004,0.45377517,1.3455894,0.46941257,0.4036636,0.4054284,1.5061053,1.0895236,3.137024,0.64214605,1.5180264
6.2,0.8875732,1.5580302,0.6990255,1.4544299,2.2337303,1.8461953,0.37535048,0.70108414,1.2675887,0.56464463,1.3330251,1.5345622,2.0854561,2.252282,0.6712119,0.6405404,0.9072685,1.2189771,0.25749505,0.35057008,1.7834711,1.2239258,1.0325998,0.8146262,0.40199876,1.4077829,1.2485175,0.9831892,0.36998752,0.40133393,0.50437284,0.42264652,0.63590586,0.7188922,0.26150897,0.7708835,2.6645544,1.4591602,0.7024756,0.82121134,0.42254838,1.1566577,1.320739,0.75006795,1.1520841,1.2555912,0.7622098,0.783532,1.6044459,0.45038384,1.3459132,0.80993986,0.9158525,1.0580521,0.8164661,1.1908389,0.77784204,0.63204503,1.1588854,1.1448308,0.97148234,1.0442171,0.35188556,0.8076119,1.1293501,0.6984589,0.49561995,1.644187,1.8226701,1.095113,0.7534957,1.3198906,1.4429116,0.7143551,0.9228134,1.0298682,1.286418,1.2145891,0.68525094,0.46284306,0.55846626,1.6172235,0.46138066,0.8163535,1.169875,0.55736434,0.6066759,1.4040178,1.3009646,1.0459275,1.0600718,0.37681648,0.34989324,0.43039995,1.3509328,1.4149929,0.5302911,1.1446563,1.5899732,0.81078136,0.66567343,2.430154,0.9532426,0.6523724,1.6751313,1.4519008,1.0771626,1.3281195,2.1874182,1.208146,1.4571654,0.3724102,1.3440304,0.8182007,1.2247765,0.7216023,2.0427449,0.79836094,0.9939936,1.5371691,1.1089262,1.2330421,1.6009638,1.7791293,1.433015,1.0052409,0.5479172,1.0169402
6.24,1.1066755,0.97916114,0.1673035,1.4544299,2.2337303,1.5145873,0.5712994,1.0893557,1.2675887,1.1797754,1.1208396,1.5345622,0.84623224,1.3931249,1.4065934,0.61773187,0.9072685,1.2189771,0.8346119,1.1902627,1.2524425,1.4363856,1.2073578,0.8450282,0.44281864,0.8259233,0.8561747,0.9867092,1.055078,0.70932513,0.7084042,0.71049505,1.0628799,1.4388251,0.6308916,0.700494,1.1870192,1.495168,0.7971566,0.61528885,0.4678693,1.2008693,1.5414366,1.6777465,0.6308501,0.6234704,0.4397568,0.8540482,1.6044459,0.69973946,0.7032757,0.11837889,2.365795,0.45354825,0.47193485,1.4435861,0.5283927,0.28515694,0.37253225,0.84827435,0.26690808,1.8453153,0.5859059,0.63971066,0.49329287,0.7888776,0.68559957,1.7270621,1.8226701,0.9048089,0.37041375,1.1658574,0.6804507,0.40593824,0.4166805,0.6295372,0.5814111,1.7665508,0.39727342,0.6148466,0.95648915,1.6172235,0.5136923,1.4702858,1.3836839,0.68314487,0.6066759,1.4040178,0.4003933,1.0459275,0.5339427,1.6403276,0.18748415,0.89834416,1.3509328,1.3689175,1.2232705,1.1446563,1.5899732,0.7742507,1.8986454,1.872199,0.7223802,0.8014214,1.6751313,0.4320894,1.0771626,0.3954762,1.6101855,1.4464651,0.3677273,0.51205695,1.3440304,0.16010037,0.89988995,0.5188483,2.0427449,0.3135885,0.9939936,1.18911,1.1089262,1.2330421,1.6009638,1.2821709,0.89605784,0.6357957,1.2192752,0.2814926
0.55,0.685266,0.46845332,1.0401989,0.6012445,0.8726949,1.422994,0.24947739,0.4034551,0.63551897,3.2397735,0.9979838,0.6413822,0.63076776,0.6444126,0.6348845,0.39382386,0.5159864,0.32767248,0.63683325,1.9568166,0.7090163,0.575942,0.34122726,0.70161235,0.80935913,0.8005657,0.31599134,0.87369436,0.76877487,3.0995233,0.37579048,1.0327656,0.78852594,0.5316579,0.28300273,0.3333134,0.11002453,1.2563403,1.1982545,2.2319613,0.2986717,0.80107176,1.237181,0.44249547,0.96270066,0.6892836,0.72330827,1.2055256,0.7384099,0.8368455,0.317932,0.9186559,0.90453434,0.67895114,0.8444778,0.8687941,0.16625181,0.8036841,1.0216395,0.5274758,0.66883564,0.44767463,0.64585435,0.6728435,1.2203215,0.677184,0.5348564,0.72055846,1.2093273,0.503209,0.495064,1.4976646,0.8431608,1.3548822,0.7780436,0.8466343,0.5801097,2.0522377,0.44014844,1.0960144,0.039891586,0.39101037,0.8372618,1.2849886,0.3627752,1.7888768,0.5617255,0.32505935,0.43767387,0.44005445,0.351995,0.84436774,0.4245794,0.44513074,0.4806727,0.86449295,0.5009004,0.7740305,0.77393866,0.6345966,0.5104723,0.86917394,0.73632973,0.5273788,0.44059476,1.2500848,0.43391538,1.0326211,0.90183014,0.5609897,0.34729254,1.7341256,0.47686735,1.3883114,0.8318014,1.0842907,0.35910547,0.6538329,0.38566914,2.212498,0.34905243,0.44440326,0.77886796,0.6151008,0.7319576,0.14290766,0.57005554,0.40814745
2.76,0.40228292,0.55255353,0.28356692,1.4544299,2.2337303,1.283954,0.19831678,0.23898524,1.2675887,0.5464974,0.34573296,2.2150357,0.49232006,0.45934814,0.5377358,0.47579718,1.2707343,1.2189771,0.30779836,0.93888897,0.5747731,1.2866732,1.165199,0.7374306,1.1334237,0.4591818,0.12655897,1.2715552,1.1007484,0.41089147,0.33166158,0.5594436,0.6667161,0.5786864,0.28356984,0.70486045,0.25540403,1.1386173,0.3935174,1.1499523,0.5433336,0.42423883,1.7540245,0.45482153,0.954189,0.70263183,0.23112209,0.6740291,1.6044459,0.94902605,0.7643907,0.39483377,0.41209063,0.3799088,1.7546571,0.58038956,0.17733759,0.09284541,0.37253225,0.6408642,0.4784671,0.39351392,0.4504689,0.5643176,0.29736105,0.6984589,1.347097,1.644187,1.8226701,0.20971513,0.5784872,0.6820545,0.55710024,0.33999702,0.4570517,0.85495186,1.067354,1.2089787,0.44934338,1.2259493,0.19869284,1.6172235,0.5644056,1.1220447,0.14338605,0.48994887,0.6066759,1.4040178,0.5424155,1.3946092,0.36221555,0.75187355,0.57250834,1.1448128,1.3509328,0.6804706,0.31163177,1.1446563,1.5899732,0.6594329,0.58478904,0.7611662,0.542554,0.3428681,1.6751313,0.55969584,1.0771626,0.59148467,0.6160593,0.99714684,0.39076972,0.3365768,1.3440304,0.36074024,0.9156138,0.70998657,2.0427449,0.20078096,0.9939936,0.8355904,1.1089262,1.2330421,1.6009638,0.52091146,0.5081016,0.6235958,0.33873853,0.49358302
5.25,1.0940797,0.8623496,1.4070704,1.4544299,2.2337303,2.5984666,3.6307552,0.45425925,1.2675887,0.95038736,1.3174139,1.5345622,0.66001046,2.002644,1.6793529,0.80103135,0.9072685,1.2189771,0.5699906,1.0094016,2.0198386,1.8897038,1.0325998,0.9122843,1.0050892,1.3018011,0.68074834,1.8233196,0.9357814,1.4678135,0.31935978,0.95048946,0.9315622,1.3074874,0.8065217,0.48063108,0.46363544,0.53846073,0.5371311,0.69509375,0.94178134,1.9526248,0.84242207,0.55356425,0.76522815,1.8746915,0.6515758,0.9698953,1.6044459,1.1705425,2.209235,0.3689503,3.6055942,0.34735775,1.0326792,0.5629641,1.2239273,1.3285471,0.44096515,1.4668981,2.9532537,0.47376227,1.564396,0.2313952,0.7307045,0.6984589,1.3819705,2.6691933,1.8226701,0.60864115,1.6629202,3.0766966,0.7215278,1.4972992,0.81824774,1.1822162,1.3814701,3.0998354,2.2670913,0.62715113,1.1745543,1.6172235,2.808796,1.5844693,1.0077012,1.8876997,0.72918093,1.4040178,0.6705893,1.0459275,0.6662874,0.92903733,0.46389487,0.74263096,1.3509328,1.4120009,2.1589696,1.1446563,1.6202607,1.8915956,2.9159214,1.7522874,0.5470274,2.1916516,1.6751313,0.6628969,1.0771626,1.0933644,2.4767005,0.7384515,0.36725128,0.9515234,1.3440304,0.24856609,0.66987306,1.2248253,2.0427449,1.339203,0.9939936,0.84455186,1.1089262,1.2330421,1.6009638,0.98339146,0.75154775,1.5474929,0.99404025,0.85779285
1.51,1.2415487,0.32113615,0.14625415,1.4544299,2.2337303,1.9615178,0.30659074,0.22660398,1.2675887,0.5586911,0.52965266,2.3129594,0.3473199,0.37506005,0.55285496,0.49881557,1.1868616,1.2189771,0.471529,0.3946643,0.5039079,0.62820363,1.0325998,0.3866475,0.66543436,0.776847,0.6355359,0.86369115,0.9628019,0.63785267,0.10977869,0.2603658,0.13640518,0.50960344,0.2949135,0.37333223,0.34629434,0.38557386,0.40513152,0.7789403,0,0.13138284,1.5193126,0.14860485,0.9224544,0.8434905,0.37664878,0.51155657,1.6044459,0.27560335,0.47347254,0.44294676,0.354616,0.38086915,0.51587117,0.15937819,0.3083947,0.2992455,0.8492095,0.29713172,0.62847704,0.4870522,0.3373797,0.23947556,0.18104291,0.6984589,0.5914817,1.644187,1.8226701,0.05289167,0.4522574,0.724706,1.1374298,0.3073002,0.16030669,0.7517618,0.81927085,1.1027417,0.26867118,1.1770139,0.076898396,1.6172235,0.25289142,1.4496766,0.5053925,0.4064882,0.6066759,1.4040178,0.37957978,1.0459275,0.400336,0.665122,0.13818112,0.77270705,1.3509328,0.95155096,0.55314237,1.1446563,1.5899732,0.39605436,0.23107839,1.2590855,0.015201263,0,1.6751313,0.57555044,1.0771626,0.824527,0.66942745,1.0252208,0.29912943,0.6150807,1.3440304,0.43134904,0.95780647,0.50085527,2.0427449,0,0.9939936,0.8089561,1.1089262,1.2330421,1.6009638,0.8634921,1.0819525,0.6708696,0.52985114,0.21421583
7.63,2.3140671,0.83789504,0.8460798,1.4544299,2.2337303,2.200767,1.1477051,0.7541889,1.2675887,0.53657895,1.2734743,1.5345622,1.3526108,1.9223197,1.159037,1.401267,0.9072685,1.2189771,1.5770125,0.19936812,1.007609,1.4566174,1.0325998,0.86845094,0.22323069,1.2214375,0.6471102,1.3721981,0.28635544,0.67505664,1.0302274,0.72954214,1.4173903,0.95282555,0.6131882,0.3419031,1.4082578,0.4723537,2.3437972,0.9936553,1.0280857,1.3983866,1.8837336,1.1275549,1.196838,1.0462071,1.7910994,0.7381174,1.6044459,1.0053868,1.3468959,1.1891521,0.7082242,1.1499337,0.70762587,0.93833196,0.6483933,2.0282202,0.7844197,1.3854436,1.3917973,1.802892,0.86758393,1.139088,1.0037316,0.6984589,0.6719577,1.644187,1.8226701,0.89222,0.61318374,1.8395333,1.016785,0.7143551,0.9228134,1.5785583,0.7807077,0.70134985,0.9351634,0.18504173,1.5880253,1.6172235,2.6517665,0.8728277,1.636863,0.55736434,0.6066759,1.4040178,1.1653136,1.0459275,1.6056592,0.25959498,0.905059,0.8270136,1.3509328,0.97289014,1.1705209,1.1446563,1.5899732,0.75043464,0.25632027,2.4874654,0.99191684,1.0311581,1.6751313,1.2933784,1.0771626,2.6045682,1.9467334,1.5598779,1.4143646,2.6137397,1.3440304,0.8182007,1.8431251,0.6139398,2.0427449,1.1257029,0.9939936,1.5773451,1.1089262,1.2330421,1.6009638,0.7248445,1.0009627,1.2823156,1.588319,1.6746678
3.16,0.38755646,1.4291414,0.2851337,1.4544299,2.2337303,1.185729,0.34616873,1.3944076,1.2675887,0.7248771,0.57084244,2.0625515,0.27066597,0.42275345,0.72519237,0.43004003,0.9072685,1.2189771,0.284362,1.2478344,1.1493497,0.7503424,1.0325998,0.67721635,2.2543786,0.35561875,0.46833527,0.8719468,2.3640816,0.8022277,0.48032832,1.5038874,0.5438188,0.68994176,0.3825943,0.6711269,0.26503688,0.5321127,0.86445856,0.7275968,0.59764326,0.76159,0.9901872,0.37896544,0.82178706,0.7867383,0.43470025,0.7168494,1.6044459,0.6087032,0.6715706,0.76716137,0.5414614,0.56074524,0.41314027,0.76391065,0.65134764,0.18750012,0.5757908,0.7893147,0.7606843,0.5905771,0.4965421,1.3886372,0.42773056,0.6984589,1.0494046,1.644187,1.8226701,0.6928203,0.79845834,0.7189164,0.5532108,0.58936715,0.45154613,0.65112525,0.6890733,0.80884224,0.7041878,1.3310848,0.3655579,1.6172235,0.5161762,0.976948,0.8185215,0.6779094,0.6066759,1.4040178,0.4282477,1.0459275,0.8835727,1.1384571,0.5484793,0.94178843,1.3509328,0.63491756,0.57996553,1.1446563,1.5899732,0.9068708,0.3665531,0.64304745,1.024975,0.500128,1.6751313,0.5230293,1.0771626,0.37727365,0.6851888,0.90039885,0.50530374,1.1702628,1.3440304,0.7614622,1.0543566,0.6726563,2.0427449,0.83877075,0.9939936,0.90851283,1.1089262,1.2330421,1.6009638,1.2913116,0.60239935,0.6057371,0.96294785,0.5885907
0.94,1.3409282,0.3584864,0.4202275,1.4544299,2.2337303,1.449766,1.1497278,0.42549476,1.2675887,1.2765645,1.3101039,1.5345622,0.18092847,0.48105794,0.41331458,0.89984703,0.98258173,1.2189771,0.27628446,1.3744173,0.6454991,0.54187036,1.0325998,0.60530734,1.7576247,0.4498493,0.1341237,0.58257437,1.6941234,0.9569627,0.26413622,1.1490204,0.7472526,0.497706,0,0.41204002,0.11630629,1.2849505,0.39656183,1.751888,1.4182731,1.2634944,0.8114386,0.75119066,0.96192014,0.9442923,0.5722575,0.5930539,1.6044459,0.9301371,0.6851375,0.07017805,0.5048321,1.0885335,0.6821243,0.054584175,0.17282811,0.34121943,0.53690326,0.6194058,1.0511943,0.24800111,0.41740522,0.7434149,0.6627256,0.6984589,0.63546526,2.2889209,1.8226701,0.3430907,0.26681617,2.5860305,0.59008354,0.5315809,0.74042505,0.8190153,0.8317412,1.307788,1.1288558,1.3986348,0.7127105,1.6172235,0.8390293,1.3541005,0.3949051,2.116302,0.69825935,1.4040178,0.43607998,1.0459275,0.17992309,1.1198689,0.9330299,0.5163154,1.3509328,0.6705994,0.4470848,1.1446563,1.5899732,0.6287911,0.65153694,0.6124971,1.6524729,0.3281939,1.6751313,0,1.0771626,0.97361076,1.483735,0.46995702,0.40655226,1.3278902,1.3440304,0.041272067,0.8934124,0.47684124,2.0427449,0.23702931,0.9939936,1.8880366,1.1089262,1.2330421,1.6009638,1.7805363,1.3865209,0.52071685,0.16205049,0.29690212
9.05,1.8793751,2.518487,1.2763563,1.4544299,2.2337303,1.5958811,1.3431509,1.2188746,1.2675887,0.4476981,1.1305683,2.3096237,0.7650407,1.1948626,1.1718587,1.3707086,0.9072685,1.2189771,0.79392767,0.47611487,1.9709829,1.4966296,1.0325998,0.9621209,0.96189344,1.5957733,3.0585766,2.1614985,0.25022453,0.28434998,0.86121225,0.5600422,1.5730517,1.0235814,1.9678476,0.4756679,0.7042801,1.8621457,1.0336776,2.156239,1.6884394,1.2984047,1.3212732,1.0827053,1.7685736,1.0425429,1.1669861,1.6277119,1.6044459,2.6193614,1.2161317,0.5912138,1.8011535,2.396688,1.7823585,1.238789,1.4595113,1.3360252,0.6715511,0.8605952,0.74801964,1.8114636,1.8785421,1.8666835,1.2541609,0.6984589,0.8754978,1.644187,1.8226701,2.1676428,0.5092425,2.062478,1.5826796,0.97687906,1.0624458,2.885984,2.1991026,1.8455663,1.3981444,0.32459018,0.8398319,1.6172235,0.75002503,2.074751,1.3212322,1.3502383,0.7482716,1.4040178,2.7830186,1.0459275,1.8593118,0.109778814,1.0428289,1.8138783,1.3509328,1.3760602,1.7243997,1.1446563,1.5899732,1.2018393,1.3300834,1.4473081,1.4669689,1.4513819,1.6751313,1.3700185,1.5151818,1.5737925,1.752888,2.6840742,0.8336598,1.7235446,1.3440304,1.809237,0.76348156,1.3594393,2.0427449,0.23099068,0.9939936,2.2635896,1.1089262,1.2330421,1.6009638,1.7671794,0.98187745,0.9992065,1.9345063,1.8322891
5.69,0.39668354,2.027818,0.8668097,0.6024779,0.88856804,1.9713112,0.5817378,0.9205042,0.5673637,0.6578176,1.2946929,0.83711267,1.4039838,1.3636223,2.1838036,0.7173609,1.3646195,1.4022135,0.9124166,0.90496004,0.8200375,0.90387404,0.40844673,1.5099796,0.85106224,0.7865251,1.5990425,0.8771223,0.7719686,0.8082245,1.2226523,1.9285173,1.0244465,1.3451612,1.607578,1.0706375,0.5621503,0.6609016,2.0901349,2.0919235,0.8094696,1.2169719,1.8374252,1.1569262,2.4005485,0.90625775,1.4268098,1.5625452,0.566578,1.3552918,0.6989763,0.93161345,1.7090188,0.8440358,0.8025847,3.182872,1.8081142,1.4238563,1.150304,0.98714244,0.77203226,1.9268825,0.52921087,1.3735781,1.9603134,0.8946049,0.5537533,1.5275304,0.5380172,0.72434914,0.6251427,0.8743259,0.91866404,0.7249164,0.96621525,1.5774139,1.451861,1.668926,0.413629,2.8649,1.4017293,1.6817861,1.7637843,1.230743,1.8717784,1.1664562,0.63085806,0.5484569,0.40216982,0.55348945,0.30565992,0.7186658,0.2071226,0.63430387,1.7413802,0.67722493,1.6664702,0.6999209,0.5464693,0.77517706,1.257514,1.2804134,0.8901151,1.3602916,0.423014,1.3119422,0.53845686,1.0943221,1.7847157,1.5598779,0.6380082,0.7131598,1.0009401,1.4137701,0.88087994,0.7471805,0.4174899,1.2401309,0.8127829,1.0357647,0.46950638,0.7041167,0.7588649,2.1949463,0.57447714,1.4839114,1.6062856,2.1706488
